location,type,variable,project,experiment,frequency
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/fd_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,fd,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/tx_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,tx,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/t_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,t,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/hd_CORDEX-ARC_rcp85_yr_2006-2100.nc,netcdf,hd,CORDEX-ARC,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/txx_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,txx,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/cdd_CORDEX-ARC_rcp85_yr_2006-2100.nc,netcdf,cdd,CORDEX-ARC,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/rx5day_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,rx5day,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/pr_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,pr,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/tn_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,tn,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/sfcwind_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp85/tnn_CORDEX-ARC_rcp85_mon_200601-210012.nc,netcdf,tnn,CORDEX-ARC,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/cdd_CORDEX-ARC_rcp45_yr_2006-2100.nc,netcdf,cdd,CORDEX-ARC,rcp45,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/fd_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,fd,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/rx5day_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,rx5day,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/sfcwind_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/txx_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,txx,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/hd_CORDEX-ARC_rcp45_yr_2006-2100.nc,netcdf,hd,CORDEX-ARC,rcp45,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/tnn_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,tnn,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/tx_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,tx,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/tn_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,tn,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/rx1day_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,rx1day,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/t_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,t,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-ARC/rcp45/pr_CORDEX-ARC_rcp45_mon_200601-210012.nc,netcdf,pr,CORDEX-ARC,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/cd_CORDEX-CAM_historical_yr_1970-2005.nc,netcdf,cd,CORDEX-CAM,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tnn_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tnn,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/t_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,t,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/fd_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,fd,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tx_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tx,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/rx1day_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,rx1day,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/sfcwind_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,sfcwind,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/hd_CORDEX-CAM_historical_yr_1970-2005.nc,netcdf,hd,CORDEX-CAM,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/cdd_CORDEX-CAM_historical_yr_1970-2005.nc,netcdf,cdd,CORDEX-CAM,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tx40ba_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tx40ba,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tx35_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tx35,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/txx_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,txx,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tn_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tn,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/rx5day_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,rx5day,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tx35ba_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tx35ba,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/tx40_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,tx40,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/pr_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,pr,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/historical/spi6_CORDEX-CAM_historical_mon_197001-200512.nc,netcdf,spi6,CORDEX-CAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/txx_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,txx,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tx40_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tx40,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/sfcwind_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/t_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,t,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/pr_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,pr,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/fd_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,fd,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tx_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tx,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/hd_CORDEX-CAM_rcp85_yr_2006-2100.nc,netcdf,hd,CORDEX-CAM,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tn_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tn,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tx40ba_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tx40ba,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/spi6_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,spi6,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tnn_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tnn,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/cd_CORDEX-CAM_rcp85_yr_2006-2100.nc,netcdf,cd,CORDEX-CAM,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/rx5day_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,rx5day,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tx35ba_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tx35ba,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/cdd_CORDEX-CAM_rcp85_yr_2006-2100.nc,netcdf,cdd,CORDEX-CAM,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/rx1day_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,rx1day,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp85/tx35_CORDEX-CAM_rcp85_mon_200601-210012.nc,netcdf,tx35,CORDEX-CAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tx_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tx,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/sfcwind_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tx40ba_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tx40ba,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tnn_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tnn,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/cdd_CORDEX-CAM_rcp26_yr_2006-2100.nc,netcdf,cdd,CORDEX-CAM,rcp26,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tx35_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tx35,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/hd_CORDEX-CAM_rcp26_yr_2006-2100.nc,netcdf,hd,CORDEX-CAM,rcp26,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/pr_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,pr,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/txx_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,txx,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tn_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tn,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/spi6_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,spi6,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tx35ba_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tx35ba,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/rx5day_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,rx5day,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/cd_CORDEX-CAM_rcp26_yr_2006-2100.nc,netcdf,cd,CORDEX-CAM,rcp26,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/t_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,t,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/tx40_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,tx40,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/fd_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,fd,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp26/rx1day_CORDEX-CAM_rcp26_mon_200601-210012.nc,netcdf,rx1day,CORDEX-CAM,rcp26,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/hd_CORDEX-CAM_rcp45_yr_2006-2100.nc,netcdf,hd,CORDEX-CAM,rcp45,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/rx5day_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,rx5day,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/fd_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,fd,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/spi6_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,spi6,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/sfcwind_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/rx1day_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,rx1day,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/tx35_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,tx35,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/tnn_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,tnn,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/cd_CORDEX-CAM_rcp45_yr_2006-2100.nc,netcdf,cd,CORDEX-CAM,rcp45,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/tx40_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,tx40,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/pr_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,pr,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/txx_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,txx,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/tn_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,tn,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/t_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,t,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/tx_CORDEX-CAM_rcp45_mon_200601-210012.nc,netcdf,tx,CORDEX-CAM,rcp45,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-CAM/rcp45/cdd_CORDEX-CAM_rcp45_yr_2006-2100.nc,netcdf,cdd,CORDEX-CAM,rcp45,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/rx5day_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,rx5day,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/t_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,t,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tx40_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tx40,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/rx1day_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,rx1day,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/sfcwind_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,sfcwind,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tx35_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tx35,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tx40ba_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tx40ba,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tnn_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tnn,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tn_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tn,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/cd_CORDEX-SAM_historical_yr_1970-2005.nc,netcdf,cd,CORDEX-SAM,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/hd_CORDEX-SAM_historical_yr_1970-2005.nc,netcdf,hd,CORDEX-SAM,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/fd_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,fd,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/spi6_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,spi6,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/cdd_CORDEX-SAM_historical_yr_1970-2005.nc,netcdf,cdd,CORDEX-SAM,historical,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tx_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tx,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/txx_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,txx,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/tx35ba_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,tx35ba,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/historical/pr_CORDEX-SAM_historical_mon_197001-200512.nc,netcdf,pr,CORDEX-SAM,historical,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/tx35_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,tx35,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/tx40ba_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,tx40ba,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/hd_CORDEX-SAM_rcp85_yr_2006-2100.nc,netcdf,hd,CORDEX-SAM,rcp85,yr
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/tn_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,tn,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/sfcwind_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,sfcwind,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/rx1day_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,rx1day,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/tx40_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,tx40,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/spi6_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,spi6,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/t_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,t,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/tx35ba_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,tx35ba,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/tx_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,tx,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/fd_CORDEX-SAM_rcp85_mon_200601-210012.nc,netcdf,fd,CORDEX-SAM,rcp85,mon
/home/jovyan/shared/data/IPCC-WGI_AR6_Interactive_Atlas_Dataset/CORDEX-SAM/rcp85/cd_CORDEX-SAM_rcp85_yr_2006-2100.nc,netcdf,cd,CORDEX-SAM,rcp85,yr
